State,Area_Key,Tenure,Primary_Type,Median_PSF,Transactions,Median_Price
Sabah,SABAH | KOTA KINABALU,Leasehold,Apartment,402.0,12,185000.0
Kuala Lumpur,KUALA LUMPUR | SETAPAK,Leasehold,Flat,271.0,12,190000.0
Putrajaya,PUTRAJAYA | PUTRAJAYA,Freehold,Flat,357.0,12,250000.0
Selangor,SELANGOR | SERENDAH,Freehold,Apartment,185.0,12,130000.0
Selangor,SELANGOR | CYBERJAYA,Freehold,Condominium,284.0,12,364315.0
Penang,PENANG | TANJONG TOKONG,Freehold,Service Residence,851.0,12,1130000.0
Johor,JOHOR | MUAR,Freehold,Apartment,220.0,12,155000.0
Selangor,SELANGOR | SEMENYIH,Freehold,Apartment,329.0,12,262500.0
Kuala Lumpur,KUALA LUMPUR | SENTUL,Leasehold,Condominium,385.0,12,342500.0
Johor,JOHOR | MASAI,Freehold,Service Residence,414.0,12,410000.0
Selangor,SELANGOR | KLANG,Freehold,Apartment,336.0,12,330000.0
Kuala Lumpur,KUALA LUMPUR | CHERAS,Leasehold,Apartment,512.0,12,377500.0
Selangor,SELANGOR | SERENDAH,Freehold,Flat,166.0,12,132500.0
Selangor,SELANGOR | SUBANG JAYA,Freehold,Apartment,345.0,12,282500.0
Sabah,SABAH | TUARAN,Leasehold,Apartment,234.0,12,195000.0
Kuala Lumpur,KUALA LUMPUR | SETAPAK,Freehold,Service Residence,533.0,12,500000.0
Negeri Sembilan,NEGERI SEMBILAN | NILAI,Freehold,Service Residence,446.0,12,260000.0
Penang,PENANG | TANJONG TOKONG,Freehold,Condominium,544.0,12,570000.0
Sabah,SABAH | TUARAN,Leasehold,Apartment,263.0,12,160000.0
Penang,PENANG | SUNGAI BAKAP,Freehold,Semi D,264.0,11,408000.0
Perak,PERAK | IPOH,Leasehold,Terrace House,247.0,11,280000.0
Perak,PERAK | IPOH,Freehold,Terrace House,250.0,11,370000.0
Selangor,SELANGOR | BERANANG,Freehold,Terrace House,357.0,11,465000.0
Kuala Lumpur,KUALA LUMPUR | BATU CAVES,Leasehold,Terrace House,586.0,11,590000.0
Penang,PENANG | SIMPANG AMPAT,Freehold,Terrace House,248.0,11,290000.0
Negeri Sembilan,NEGERI SEMBILAN | SEREMBAN,Freehold,Terrace House,397.0,11,568000.0
Melaka,MELAKA | BERTAM,Mixed,Semi D,204.0,11,320000.0
Sarawak,SARAWAK | BINTULU,Leasehold,Semi D,250.0,11,500000.0
Penang,PENANG | SUNGAI BAKAP,Freehold,Semi D,345.0,11,560000.0
Perak,PERAK | TAIPING,Freehold,Semi D,128.0,11,369900.0
Negeri Sembilan,NEGERI SEMBILAN | RASAH,Freehold,Terrace House,231.0,11,390000.0
Perak,PERAK | BATU GAJAH,Leasehold,Terrace House,168.0,11,290000.0
Selangor,SELANGOR | KLANG,Freehold,Terrace House,325.0,11,500000.0
Perak,PERAK | IPOH,Leasehold,Terrace House,211.0,11,399880.0
Perak,PERAK | BATU KURAU,Freehold,Cluster House,177.0,11,318800.0
Negeri Sembilan,NEGERI SEMBILAN | SEREMBAN 2,Freehold,Semi D,236.0,11,755000.0
Negeri Sembilan,NEGERI SEMBILAN | SEREMBAN 2,Freehold,Bungalow,207.0,11,580000.0
Perak,PERAK | GOPENG,Leasehold,Terrace House,117.0,11,140000.0
Penang,PENANG | BUTTERWORTH,Freehold,Terrace House,778.0,11,1230800.0
Negeri Sembilan,NEGERI SEMBILAN | SENAWANG,Leasehold,Terrace House,244.0,11,397083.0
Pahang,PAHANG | PEKAN,Freehold,Terrace House,186.0,11,260000.0
Negeri Sembilan,NEGERI SEMBILAN | BUKIT KEPAYANG,Freehold,Terrace House,209.0,11,260000.0
Pahang,PAHANG | CHENOR,Leasehold,Terrace House,158.0,11,243750.0
Penang,PENANG | SIMPANG AMPAT,Freehold,Semi D,374.0,11,575000.0
Negeri Sembilan,NEGERI SEMBILAN | PORT DICKSON,Leasehold,Semi D,173.0,11,375000.0
Perak,PERAK | IPOH,Leasehold,Semi D,182.0,11,435240.0
Johor,JOHOR | SEGAMAT,Freehold,Terrace House,190.0,11,363500.0
Perak,PERAK | KAMPAR,Leasehold,Terrace House,171.0,11,239800.0
Selangor,SELANGOR | ULU LANGAT,Freehold,Semi D,760.0,11,1150000.0
Pahang,PAHANG | SUNGAI KARANG,Leasehold,Terrace House,134.0,11,340000.0
Selangor,SELANGOR | SEPANG,Leasehold,Terrace House,272.0,11,381000.0
Kedah,KEDAH | KUALA KEDAH,Freehold,Semi D,148.0,11,350260.0
Perak,PERAK | BAGAN SERAI,Freehold,Semi D,187.0,11,317800.0
Perak,PERAK | SIMPANG,Freehold,Terrace House,187.0,11,288000.0
Perak,PERAK | IPOH,Leasehold,Terrace House,183.0,11,280000.0
Melaka,MELAKA | JASIN,Leasehold,Cluster House,144.0,11,220000.0
Perak,PERAK | TAMBUN,Leasehold,Terrace House,294.0,11,608000.0
Selangor,SELANGOR | KLANG,Freehold,Semi D,334.0,11,1120000.0
Johor,JOHOR | KULAI,Freehold,Terrace House,290.0,11,488000.0
Pahang,PAHANG | RAUB,Leasehold,Terrace House,168.0,11,200000.0
Penang,PENANG | BUKIT MERTAJAM,Freehold,Semi D,329.0,11,860000.0
Selangor,SELANGOR | AMPANG,Leasehold,Terrace House,500.0,11,530000.0
Johor,JOHOR | PONTIAN,Freehold,Semi D,234.0,11,366000.0
Selangor,SELANGOR | PUCHONG,Leasehold,Semi D,538.0,11,756000.0
Johor,JOHOR | MERSING,Freehold,Terrace House,214.0,11,260000.0
Johor,JOHOR | JOHOR BAHRU,Freehold,Semi D,289.0,11,738000.0
Selangor,SELANGOR | SETIA ALAM,Freehold,Terrace House,507.0,11,700000.0
Johor,JOHOR | MUAR,Freehold,Terrace House,282.0,11,498000.0
Penang,PENANG | SUNGAI BAKAP,Freehold,Semi D,246.0,11,670000.0
Melaka,MELAKA | BATU BERENDAM,Leasehold,Terrace House,250.0,11,388000.0
Melaka,MELAKA | BATU BERENDAM,Mixed,Terrace House,269.0,11,380000.0
Kedah,KEDAH | SUNGAI PETANI,Freehold,Terrace House,155.0,11,175000.0
Johor,JOHOR | MASAI,Mixed,Terrace House,393.0,11,780000.0
Selangor,SELANGOR | SHAH ALAM,Leasehold,Terrace House,321.0,11,450000.0
Selangor,SELANGOR | DENGKIL,Freehold,Terrace House,393.0,11,685000.0
Perak,PERAK | BATU GAJAH,Leasehold,Terrace House,151.0,11,275000.0
Melaka,MELAKA | BACHANG,Leasehold,Terrace House,219.0,11,300000.0
Selangor,SELANGOR | BALAKONG,Leasehold,Terrace House,322.0,11,330000.0
Negeri Sembilan,NEGERI SEMBILAN | SEREMBAN,Freehold,Terrace House,238.0,11,275000.0
Negeri Sembilan,NEGERI SEMBILAN | BANDAR SRI SENDAYAN,Freehold,Terrace House,309.0,11,580000.0
Sarawak,SARAWAK | KUCHING,Leasehold,Terrace House,254.0,11,600000.0
Penang,PENANG | BUKIT MERTAJAM,Freehold,Terrace House,268.0,11,400000.0
Selangor,SELANGOR | BANDAR SUNGAI LONG,Freehold,Terrace House,508.0,11,748000.0
Perak,PERAK | IPOH,Leasehold,Semi D,146.0,11,250000.0
Selangor,SELANGOR | PETALING JAYA,Mixed,Bungalow,162.0,11,695000.0
Selangor,SELANGOR | ULU LANGAT,Leasehold,Terrace House,250.0,11,280000.0
Pahang,PAHANG | MENTAKAB,Freehold,Terrace House,186.0,11,137000.0
Melaka,MELAKA | BUKIT RAMBAI,Freehold,Semi D,182.0,11,280000.0
Kuala Lumpur,KUALA LUMPUR | SEGAMBUT,Leasehold,Terrace House,441.0,11,650000.0
Selangor,SELANGOR | AMPANG,Leasehold,Terrace House,405.0,11,420000.0
Penang,PENANG | KEPALA BATAS,Freehold,Semi D,215.0,11,310000.0
Selangor,SELANGOR | SUNGAI BULOH,Leasehold,Terrace House,463.0,11,575000.0
Perak,PERAK | ULU BERNAM,Leasehold,Terrace House,179.0,11,260000.0
Sarawak,SARAWAK | BINTULU,Leasehold,Terrace House,196.0,11,270000.0
Perak,PERAK | BATU GAJAH,Leasehold,Terrace House,186.0,11,260000.0
Penang,PENANG | JURU,Freehold,Terrace House,375.0,11,625000.0
Kedah,KEDAH | KULIM,Freehold,Terrace House,318.0,11,395000.0
Perak,PERAK | IPOH,Freehold,Terrace House,180.0,11,240000.0
Perak,PERAK | BATU GAJAH,Freehold,Terrace House,320.0,11,825510.0
Kedah,KEDAH | POKOK SENA,Freehold,Terrace House,267.0,11,326800.0
Negeri Sembilan,NEGERI SEMBILAN | REMBAU,Freehold,Semi D,128.0,11,280000.0
Negeri Sembilan,NEGERI SEMBILAN | TAMPIN,Freehold,Terrace House,159.0,11,200000.0
Selangor,SELANGOR | SUNGAI BULOH,Freehold,Terrace House,464.0,11,872000.0
Johor,JOHOR | ULU TIRAM,Freehold,Terrace House,427.0,11,630000.0
Selangor,SELANGOR | MUTIARA DAMANSARA,Freehold,Bungalow,858.0,11,1430000.0
Melaka,MELAKA | SUNGEI BARU TENGAH,Freehold,Terrace House,118.0,11,240000.0
Pahang,PAHANG | KUALA LIPIS,Freehold,Terrace House,202.0,11,289000.0
Johor,JOHOR | BATU PAHAT,Freehold,Semi D,100.0,11,235000.0
Sarawak,SARAWAK | KUCHING,Mixed,Terrace House,362.0,11,730000.0
Melaka,MELAKA | BUKIT BARU,Mixed,Terrace House,169.0,11,300000.0
Negeri Sembilan,NEGERI SEMBILAN | RANTAU,Mixed,Terrace House,122.0,11,190000.0
Melaka,MELAKA | BERTAM,Mixed,Terrace House,207.0,11,300000.0
Kedah,KEDAH | SUNGAI PETANI,Freehold,Semi D,131.0,11,230000.0
Pahang,PAHANG | MENTAKAB,Freehold,Terrace House,185.0,11,308000.0
Selangor,SELANGOR | KAPAR,Leasehold,Terrace House,276.0,11,360000.0
Penang,PENANG | BUKIT MERTAJAM,Freehold,Terrace House,310.0,11,350000.0
Perak,PERAK | CHEMOR,Freehold,Terrace House,190.0,11,255000.0
Johor,JOHOR | BATU PAHAT,Freehold,Terrace House,234.0,11,380000.0
Johor,JOHOR | SIMPANG RENGAM,Freehold,Terrace House,231.0,11,405900.0
Selangor,SELANGOR | CHERAS,Mixed,Terrace House,473.0,11,830000.0
Negeri Sembilan,NEGERI SEMBILAN | SIKAMAT,Freehold,Cluster House,129.0,11,143000.0
Penang,PENANG | BUKIT MERTAJAM,Freehold,Terrace House,310.0,11,375000.0
Selangor,SELANGOR | TANJONG DUABELAS,Freehold,Terrace House,219.0,11,390000.0
Kedah,KEDAH | SUNGAI PETANI,Freehold,Terrace House,192.0,11,200000.0
Penang,PENANG | SIMPANG AMPAT,Freehold,Semi D,299.0,11,495000.0
Sarawak,SARAWAK | KUCHING,Leasehold,Terrace House,179.0,11,400000.0
Johor,JOHOR | SKUDAI,Freehold,Cluster House,426.0,11,650000.0
Johor,JOHOR | SKUDAI,Freehold,Semi D,264.0,11,900000.0
Selangor,SELANGOR | SUBANG JAYA,Freehold,Terrace House,515.0,11,915000.0
Terengganu,TERENGGANU | KERTEH,Mixed,Bungalow,83.0,11,360000.0
Sarawak,SARAWAK | MIRI,Leasehold,Bungalow,114.0,11,680000.0
Kuala Lumpur,KUALA LUMPUR | BATU CAVES,Leasehold,Terrace House,442.0,11,820000.0
Sabah,SABAH | SANDAKAN,Leasehold,Terrace House,322.0,11,400000.0
Johor,JOHOR | SKUDAI,Freehold,Cluster House,357.0,11,600000.0
Sarawak,SARAWAK | KOTA SAMARAHAN,Freehold,Terrace House,248.0,11,320000.0
Selangor,SELANGOR | BANGI,Leasehold,Terrace House,360.0,11,360000.0
Perak,PERAK | TAIPING,Freehold,Semi D,193.0,11,405000.0
Selangor,SELANGOR | BANGI,Leasehold,Terrace House,406.0,11,550000.0
Kuala Lumpur,KUALA LUMPUR | CHERAS,Freehold,Terrace House,362.0,11,625000.0
Johor,JOHOR | BATU PAHAT,Freehold,Terrace House,260.0,11,439800.0
Johor,JOHOR | MUAR,Freehold,Semi D,259.0,11,560000.0
Perak,PERAK | SIMPANG PULAI,Leasehold,Terrace House,220.0,11,310000.0
Kedah,KEDAH | JITRA,Freehold,Semi D,267.0,11,410400.0
Melaka,MELAKA | BUKIT BARU,Freehold,Terrace House,227.0,11,438000.0
Selangor,SELANGOR | TELOK PANGLIMA GARANG,Freehold,Semi D,277.0,11,365000.0
Johor,JOHOR | SENAI,Freehold,Terrace House,259.0,11,270000.0
Johor,JOHOR | TAMPOI,Freehold,Terrace House,357.0,11,335000.0
Melaka,MELAKA | DURIAN TUNGGAL,Freehold,Terrace House,188.0,11,320000.0
Johor,JOHOR | BATU PAHAT,Freehold,Terrace House,254.0,11,410000.0
Selangor,SELANGOR | SEMENYIH,Freehold,Semi D,366.0,11,675000.0
Perak,PERAK | PARIT BUNTAR,Freehold,Terrace House,357.0,11,498800.0
Johor,JOHOR | KOTA TINGGI,Freehold,Terrace House,167.0,11,340000.0
Johor,JOHOR | JOHOR BAHRU,Freehold,Semi D,250.0,11,615000.0
Selangor,SELANGOR | SEPANG,Leasehold,Terrace House,156.0,11,400000.0
Selangor,SELANGOR | TANJONG DUABELAS,Leasehold,Terrace House,209.0,11,300000.0
Sarawak,SARAWAK | MIRI,Leasehold,Terrace House,179.0,11,180000.0
Penang,PENANG | SIMPANG AMPAT,Freehold,Terrace House,338.0,11,440000.0
Sabah,SABAH | KOTA KINABALU,Leasehold,Semi D,256.0,11,950000.0
Johor,JOHOR | TEBRAU,Freehold,Flat,263.0,11,150000.0
Selangor,SELANGOR | SHAH ALAM,Leasehold,Flat,292.0,11,212000.0
Sabah,SABAH | SANDAKAN,Leasehold,Flat,228.0,11,125000.0
Penang,PENANG | BATU KAWAN,Freehold,Service Residence,628.0,11,320000.0
Selangor,SELANGOR | KAJANG,Freehold,Apartment,198.0,11,220000.0
Kuala Lumpur,KUALA LUMPUR | CHERAS,Leasehold,Flat,305.0,11,245000.0
Johor,JOHOR | JOHOR BAHRU,Freehold,Condominium,279.0,11,499000.0
Selangor,SELANGOR | SUBANG JAYA,Leasehold,Condominium,372.0,11,500000.0
Selangor,SELANGOR | PUCHONG,Freehold,Apartment,471.0,11,380000.0
Johor,JOHOR | ISKANDAR PUTERI (NUSAJAYA),Freehold,Condominium,601.0,11,873000.0
Johor,JOHOR | ISKANDAR PUTERI (NUSAJAYA),Freehold,Apartment,418.0,11,400000.0
Penang,PENANG | AYER ITAM,Leasehold,Apartment,392.0,11,278000.0
Selangor,SELANGOR | SHAH ALAM,Leasehold,Condominium,324.0,11,450000.0
Penang,PENANG | AYER ITAM,Freehold,Apartment,436.0,11,250000.0
Kuala Lumpur,KUALA LUMPUR | KUCHAI LAMA,Leasehold,Condominium,287.0,11,280000.0
Selangor,SELANGOR | AMPANG,Leasehold,Apartment,195.0,11,158000.0
Kuala Lumpur,KUALA LUMPUR | TAMAN DESA,Leasehold,Condominium,370.0,11,450000.0
Kuala Lumpur,KUALA LUMPUR | CHERAS,Freehold,Flat,242.0,11,138000.0
Selangor,SELANGOR | AMPANG,Leasehold,Flat,243.0,11,139900.0
Johor,JOHOR | ISKANDAR PUTERI (NUSAJAYA),Freehold,Apartment,327.0,11,380000.0
Selangor,SELANGOR | CHERAS,Freehold,Condominium,403.0,11,400000.0
Selangor,SELANGOR | BANDAR SUNWAY,Leasehold,Apartment,392.0,11,380000.0
Johor,JOHOR | SKUDAI,Freehold,Condominium,334.0,11,370000.0
Kuala Lumpur,KUALA LUMPUR | AMPANG HILIR,Freehold,Condominium,1224.0,11,3200728.0
Selangor,SELANGOR | PUCHONG,Leasehold,Service Residence,459.0,11,470000.0
Johor,JOHOR | MASAI,Freehold,Apartment,260.0,11,210000.0
Selangor,SELANGOR | KEPONG,Freehold,Apartment,353.0,11,320000.0
Kuala Lumpur,KUALA LUMPUR | CHERAS,Leasehold,Condominium,392.0,11,400000.0
Kuala Lumpur,KUALA LUMPUR | TAMAN DESA,Freehold,Condominium,417.0,11,485000.0
Penang,PENANG | BUKIT MERTAJAM,Freehold,Flat,315.0,11,200000.0
Johor,JOHOR | JOHOR BAHRU,Leasehold,Apartment,488.0,11,225000.0
Johor,JOHOR | BATU PAHAT,Freehold,Condominium,303.0,11,320000.0
Penang,PENANG | PERAI,Freehold,Apartment,314.0,11,280000.0
Kuala Lumpur,KUALA LUMPUR | JALAN KLANG LAMA (OLD KLANG ROAD),Freehold,Condominium,541.0,11,840000.0
Kuala Lumpur,KUALA LUMPUR | DESA PETALING,Leasehold,Flat,216.0,11,130000.0
Kuala Lumpur,KUALA LUMPUR | KLCC,Freehold,Service Residence,1038.0,11,4045824.0
Kuala Lumpur,KUALA LUMPUR | DESA PARKCITY,Freehold,Condominium,787.0,11,1380000.0
Penang,PENANG | AYER ITAM,Freehold,Flat,402.0,11,270000.0
Kuala Lumpur,KUALA LUMPUR | JALAN KLANG LAMA (OLD KLANG ROAD),Freehold,Condominium,314.0,11,265000.0
Sarawak,SARAWAK | KUCHING,Leasehold,Condominium,408.0,11,470000.0
Kuala Lumpur,KUALA LUMPUR | SEGAMBUT,Freehold,Condominium,619.0,11,1050000.0
Johor,JOHOR | TAMPOI,Leasehold,Apartment,285.0,11,285000.0
Selangor,SELANGOR | DAMANSARA DAMAI,Leasehold,Flat,205.0,11,133000.0
Selangor,SELANGOR | CYBERJAYA,Freehold,Service Residence,304.0,11,170000.0
Pahang,PAHANG | GENTING HIGHLANDS,Freehold,Apartment,650.0,11,550000.0
Johor,JOHOR | JOHOR BAHRU,Freehold,Apartment,358.0,11,520000.0
Kuala Lumpur,KUALA LUMPUR | CHERAS,Freehold,Condominium,367.0,11,350000.0
Selangor,SELANGOR | SERENDAH,Freehold,Apartment,54.0,11,36000.0
Negeri Sembilan,NEGERI SEMBILAN | PORT DICKSON,Freehold,Condominium,321.0,11,300000.0
Penang,PENANG | TANJONG TOKONG,Freehold,Apartment,410.0,11,268000.0
Selangor,SELANGOR | KLANG,Freehold,Apartment,346.0,11,300000.0
Kuala Lumpur,KUALA LUMPUR | CHERAS,Leasehold,Condominium,451.0,11,410000.0
Johor,JOHOR | JOHOR BAHRU,Leasehold,Flat,264.0,11,200000.0
Kuala Lumpur,KUALA LUMPUR | AMPANG,Freehold,Service Residence,431.0,11,400000.0
Penang,PENANG | BAYAN BARU,Freehold,Condominium,518.0,11,485000.0
Kuala Lumpur,KUALA LUMPUR | BUKIT BINTANG,Freehold,Service Residence,902.0,11,510000.0
Selangor,SELANGOR | BANDAR SUNWAY,Leasehold,Condominium,520.0,11,830000.0
Penang,PENANG | BUKIT MERTAJAM,Freehold,Condominium,370.0,11,470000.0
Kuala Lumpur,KUALA LUMPUR | CHERAS,Freehold,Condominium,362.0,11,426000.0
Selangor,SELANGOR | SUBANG JAYA,Freehold,Service Residence,880.0,11,455000.0
Selangor,SELANGOR | KLANG,Freehold,Apartment,280.0,11,300000.0
Selangor,SELANGOR | SHAH ALAM,Leasehold,Flat,376.0,11,300000.0
Kuala Lumpur,KUALA LUMPUR | CITY CENTRE,Freehold,Condominium,417.0,11,460000.0
Johor,JOHOR | JOHOR BAHRU,Freehold,Condominium,302.0,11,528000.0
Selangor,SELANGOR | BATU CAVES,Freehold,Flat,253.0,11,170000.0
Penang,PENANG | AYER ITAM,Freehold,Flat,232.0,11,138000.0
Kuala Lumpur,KUALA LUMPUR | TAMAN DESA,Leasehold,Flat,353.0,11,197000.0
Johor,JOHOR | ISKANDAR PUTERI (NUSAJAYA),Freehold,Condominium,455.0,11,465000.0
Selangor,SELANGOR | AMPANG,Leasehold,Apartment,224.0,11,210000.0
Kuala Lumpur,KUALA LUMPUR | MONT KIARA,Freehold,Condominium,561.0,11,1120000.0
Perak,PERAK | TAMBUN,Leasehold,Apartment,287.0,11,250000.0
Melaka,MELAKA | MELAKA CITY,Leasehold,Apartment,440.0,11,478000.0
Pahang,PAHANG | BENTONG,Freehold,Apartment,298.0,11,210000.0
Kuala Lumpur,KUALA LUMPUR | TAMAN DESA,Freehold,Condominium,442.0,11,540000.0
Penang,PENANG | SIMPANG AMPAT,Freehold,Flat,186.0,11,100000.0
Kuala Lumpur,KUALA LUMPUR | BUKIT BINTANG,Leasehold,Service Residence,1515.0,11,5460000.0
Sarawak,SARAWAK | KUCHING,Leasehold,Condominium,400.0,11,450000.0
Selangor,SELANGOR | RAWANG,Leasehold,Flat,207.0,11,165000.0
Sarawak,SARAWAK | KUCHING,Leasehold,Apartment,345.0,11,295000.0
Selangor,SELANGOR | CHERAS,Freehold,Flat,218.0,11,165000.0
Selangor,SELANGOR | SERENDAH,Leasehold,Apartment,117.0,11,85000.0
Penang,PENANG | PERAI,Freehold,Flat,133.0,11,70000.0
Penang,PENANG | BAYAN LEPAS,Freehold,Condominium,527.0,11,639700.0
Selangor,SELANGOR | CYBERJAYA,Freehold,Service Residence,415.0,11,210000.0
Penang,PENANG | BUTTERWORTH,Freehold,Apartment,294.0,11,220000.0
Selangor,SELANGOR | KLANG,Freehold,Apartment,398.0,11,300000.0
Kuala Lumpur,KUALA LUMPUR | BUKIT JALIL,Freehold,Condominium,621.0,11,950000.0
Kuala Lumpur,KUALA LUMPUR | CHERAS,Leasehold,Condominium,371.0,11,450000.0
Penang,PENANG | BAYAN BARU,Leasehold,Condominium,476.0,11,498000.0
Penang,PENANG | SUNGAI DUA,Leasehold,Apartment,375.0,11,250000.0
Selangor,SELANGOR | AMPANG,Leasehold,Apartment,322.0,11,305000.0
Johor,JOHOR | JOHOR BAHRU,Freehold,Apartment,260.0,11,350000.0
Selangor,SELANGOR | ARA DAMANSARA,Leasehold,Condominium,400.0,11,420000.0
Kuala Lumpur,KUALA LUMPUR | DUTAMAS,Freehold,Condominium,913.0,11,1765800.0
Penang,PENANG | BATU KAWAN,Leasehold,Apartment,333.0,11,330000.0
Kuala Lumpur,KUALA LUMPUR | CHERAS,Freehold,Flat,165.0,11,110000.0
Selangor,SELANGOR | CYBERJAYA,Freehold,Service Residence,400.0,11,400000.0
Kuala Lumpur,KUALA LUMPUR | SETAPAK,Leasehold,Condominium,455.0,11,493000.0
Sarawak,SARAWAK | SIBU,Leasehold,Apartment,593.0,11,450000.0
Kuala Lumpur,KUALA LUMPUR | KLCC,Freehold,Condominium,459.0,11,430000.0
Selangor,SELANGOR | GLENMARIE,Freehold,Service Residence,708.0,11,560000.0
Selangor,SELANGOR | PUCHONG,Freehold,Flat,250.0,11,162500.0
Johor,JOHOR | TEBRAU,Freehold,Flat,228.0,11,150000.0
Selangor,SELANGOR | SEMENYIH,Freehold,Terrace House,277.0,10,561000.0
Selangor,SELANGOR | PUCHONG,Freehold,Terrace House,475.0,10,1075000.0
Kedah,KEDAH | TELOI KIRI,Freehold,Semi D,122.0,10,195000.0
Kuala Lumpur,KUALA LUMPUR | SRI HARTAMAS,Freehold,Terrace House,866.0,10,1807500.0
Melaka,MELAKA | ALOR GAJAH,Freehold,Cluster House,173.0,10,205000.0
Perak,PERAK | BATU GAJAH,Leasehold,Terrace House,77.0,10,97500.0
Penang,PENANG | BUKIT MERTAJAM,Freehold,Terrace House,282.0,10,279000.0
Melaka,MELAKA | SUNGEI BARU TENGAH,Freehold,Terrace House,174.0,10,260000.0
Selangor,SELANGOR | SHAH ALAM,Leasehold,Semi D,414.0,10,690000.0
Kedah,KEDAH | KOTA SARANG SEMUT,Freehold,Terrace House,173.0,10,225000.0
Selangor,SELANGOR | BANGI,Leasehold,Terrace House,365.0,10,440000.0
Melaka,MELAKA | DUYONG,Mixed,Terrace House,187.0,10,245000.0
Penang,PENANG | TELUK KUMBAR,Freehold,Terrace House,536.0,10,750000.0
Selangor,SELANGOR | ULU KLANG,Leasehold,Terrace House,359.0,10,640000.0
Selangor,SELANGOR | ULU KLANG,Freehold,Terrace House,611.0,10,1260000.0
Johor,JOHOR | BATU PAHAT,Freehold,Semi D,194.0,10,220000.0
Kuala Lumpur,KUALA LUMPUR | JALAN KLANG LAMA (OLD KLANG ROAD),Freehold,Terrace House,417.0,10,575000.0
Selangor,SELANGOR | ULU KLANG,Leasehold,Terrace House,452.0,10,600000.0
Selangor,SELANGOR | SHAH ALAM,Leasehold,Bungalow,400.0,10,591500.0
Selangor,SELANGOR | PETALING JAYA,Freehold,Semi D,472.0,10,842500.0
Selangor,SELANGOR | TANJONG DUABELAS,Leasehold,Terrace House,244.0,10,435000.0
Kedah,KEDAH | BANDAR BAHARU,Freehold,Semi D,152.0,10,438488.0
Pahang,PAHANG | MENTAKAB,Freehold,Terrace House,146.0,10,257500.0
Kedah,KEDAH | POKOK SENA,Freehold,Cluster House,156.0,10,408900.0
Johor,JOHOR | KULAI,Freehold,Terrace House,426.0,10,500000.0
Negeri Sembilan,NEGERI SEMBILAN | GEMAS,Freehold,Terrace House,246.0,10,350000.0
Selangor,SELANGOR | KAPAR,Leasehold,Terrace House,246.0,10,332500.0
Selangor,SELANGOR | SUNGAI BESAR,Leasehold,Terrace House,147.0,10,343440.0
Melaka,MELAKA | MELAKA CITY,Freehold,Semi D,147.0,10,250000.0
Penang,PENANG | BUKIT MERTAJAM,Freehold,Semi D,348.0,10,512500.0
Kedah,KEDAH | LUNAS,Freehold,Semi D,270.0,10,445000.0
Selangor,SELANGOR | KLANG,Freehold,Semi D,349.0,10,506100.0
Johor,JOHOR | BATU PAHAT,Freehold,Semi D,311.0,10,646076.0
Johor,JOHOR | TANGKAK,Freehold,Terrace House,104.0,10,100000.0
Negeri Sembilan,NEGERI SEMBILAN | RANTAU,Freehold,Semi D,143.0,10,401531.0
Kedah,KEDAH | KUALA KEDAH,Freehold,Semi D,147.0,10,379505.0
Sarawak,SARAWAK | KUCHING,Leasehold,Terrace House,198.0,10,372500.0
Negeri Sembilan,NEGERI SEMBILAN | GEMAS,Leasehold,Terrace House,64.0,10,90000.0
Kuala Lumpur,KUALA LUMPUR | CHERAS,Freehold,Terrace House,978.0,10,1770000.0
Pahang,PAHANG | SUNGAI KARANG,Freehold,Semi D,121.0,10,380000.0
Selangor,SELANGOR | SEPANG,Leasehold,Terrace House,211.0,10,395000.0
Selangor,SELANGOR | KAJANG,Freehold,Terrace House,561.0,10,752400.0
Selangor,SELANGOR | KLANG,Freehold,Terrace House,532.0,10,1205000.0
Pahang,PAHANG | KUANTAN,Freehold,Semi D,184.0,10,289000.0
Melaka,MELAKA | MERLIMAU,Freehold,Cluster House,147.0,10,398800.0
Perak,PERAK | GERIK,Freehold,Terrace House,189.0,10,265000.0
Kedah,KEDAH | KULIM,Freehold,Terrace House,242.0,10,383000.0
Sarawak,SARAWAK | SRI AMAN,Mixed,Terrace House,106.0,10,295000.0
Negeri Sembilan,NEGERI SEMBILAN | SIKAMAT,Mixed,Terrace House,247.0,10,356500.0
Pahang,PAHANG | KUANTAN,Freehold,Terrace House,175.0,10,266500.0
Negeri Sembilan,NEGERI SEMBILAN | AMPANGAN,Freehold,Terrace House,418.0,10,614500.0
Pahang,PAHANG | KUANTAN,Leasehold,Terrace House,165.0,10,285000.0
Melaka,MELAKA | BUKIT RAMBAI,Freehold,Semi D,126.0,10,422300.0
Negeri Sembilan,NEGERI SEMBILAN | RASAH,Freehold,Semi D,335.0,10,1103000.0
Pahang,PAHANG | KUALA LIPIS,Freehold,Semi D,115.0,10,326300.0
Pahang,PAHANG | KUANTAN,Freehold,Terrace House,169.0,10,314500.0
Negeri Sembilan,NEGERI SEMBILAN | SENAWANG,Leasehold,Terrace House,224.0,10,295000.0
Kedah,KEDAH | LUNAS,Freehold,Semi D,303.0,10,490000.0
Kedah,KEDAH | SUNGAI PETANI,Freehold,Terrace House,233.0,10,357900.0
Perak,PERAK | SITIAWAN,Freehold,Cluster House,138.0,10,220000.0
Selangor,SELANGOR | KAPAR,Freehold,Semi D,161.0,10,504850.0
